0.985463,-8.22624,5,-0.002242,-0.0122493,0.001,1e-05,0.01
-2.08155,7.389,5,-0.000551467,-0.00013318,0.001,1e-05,0.01
-6.90679,-1.27796,5,0.00100472,-0.00405512,0.001,1e-05,0.01
7.45832,5.00972,5,0.0116701,0.0193122,0.001,1e-05,0.01
9.28928,-10.9394,5,0.000729945,-0.000694415,0.001,1e-05,0.01
12.3232,-3.31762,5,-0.00153174,-0.0026367,0.001,1e-05,0.01
15.6743,-20.4799,5,-0.00628441,-0.0150373,0.001,1e-05,0.01
29.2764,-9.37277,5,0.010794,0.0134789,0.001,1e-05,0.01
23.0741,-0.353436,5,0.00480318,0.00647165,0.001,1e-05,0.01
15.2671,-13.5016,5,-0.0127425,-0.0107589,0.001,1e-05,0.01
20.2298,-6.50684,5,-0.00517546,0.00263904,0.001,1e-05,0.01
2.8446,-1.47685,5,0.00268587,0.0021696,0.001,1e-05,0.01
25.1676,-17.8274,5,-0.0071081,0.00484061,0.001,1e-05,0.01
20.3544,-11.2485,5,0.00394774,-0.00334717,0.001,1e-05,0.01
