-8.32546,-19.2597,5,-0.00157506,-0.00630927,0.001,1e-05,0.01
-4.48546,12.0913,5,0.000848803,0.00108092,0.001,1e-05,0.01
-9.9186,4.18801,5,-0.00519927,0.0254665,0.001,1e-05,0.01
3.83876,18.7578,5,-0.000586665,0.00305963,0.001,1e-05,0.01
0.859195,-25.3592,5,-0.00243169,-0.005073,0.001,1e-05,0.01
14.7005,16.5347,5,0.000517624,0.00247206,0.001,1e-05,0.01
7.69824,-34.5846,5,0.000640159,-0.00245244,0.001,1e-05,0.01
34.1152,-13.6698,5,-0.00859053,0.00259143,0.001,1e-05,0.01
24.4292,13.1137,5,0.00176656,0.00221575,0.001,1e-05,0.01
17.697,-16.5959,5,0.00105223,0.00150948,0.001,1e-05,0.01
18.6717,6.96245,5,-0.000837617,0.00209017,0.001,1e-05,0.01
1.56824,8.77538,5,-0.00137918,0.00101254,0.001,1e-05,0.01
26.7126,-22.7695,5,0.000662737,-0.00375565,0.001,1e-05,0.01
28.2577,-16.3166,5,-0.00176703,-0.00516265,0.001,1e-05,0.01
4.76007,-6.41038,5,0.00606973,0.0075643,0.001,1e-05,0.01
13.0427,6.58888,5,-0.00124065,0.000919953,0.001,1e-05,0.01
29.0485,1.69078,5,0.016082,-0.0069029,0.001,1e-05,0.01
18.9539,-21.6849,5,-0.0024275,0.00128593,0.001,1e-05,0.01
31.6019,21.8433,5,-0.00102448,0.00335927,0.001,1e-05,0.01
38.4736,-18.7754,5,-0.00514448,0.00921846,0.001,1e-05,0.01
-7.26591,-8.58197,5,0.00327213,-0.0204811,0.001,1e-05,0.01
7.55154,10.8833,5,-0.000787171,0.00190246,0.001,1e-05,0.01
35.9734,-2.67071,5,-0.0476917,0.0336694,0.001,1e-05,0.01
48.1371,7.38643,5,0.000766419,0.000622929,0.001,1e-05,0.01
12.6077,-13.6489,5,-0.00344696,-0.00529185,0.001,1e-05,0.01
22.5892,-13.1746,5,0.0145657,0.00634563,0.001,1e-05,0.01
-4.61223,0.141805,5,-0.0062254,-0.0030194,0.001,1e-05,0.01
18.9593,-31.875,5,-0.000563676,-0.00249259,0.001,1e-05,0.01
45.8283,-14.3883,5,-0.00302444,0.0157421,0.001,1e-05,0.01
55.5436,6.22997,5,0.00110782,0.0020538,0.001,1e-05,0.01
46.5286,2.33427,5,-0.00467365,-0.00154913,0.001,1e-05,0.01
2.13305,-15.2517,5,-0.000965056,-0.00528869,0.001,1e-05,0.01
-1.78206,-15.6354,5,-0.00156801,0.000383011,0.001,1e-05,0.01
38.3333,2.10056,5,-0.0012088,0.0279872,0.001,1e-05,0.01
21.5247,1.96988,5,-0.000768948,0.00293895,0.001,1e-05,0.01
5.45165,0.398414,5,-0.000254985,0.00555683,0.001,1e-05,0.01
27.6731,-28.4809,5,-0.00173818,-0.00490677,0.001,1e-05,0.01
39.19,6.12409,5,0.000621101,-0.00659179,0.001,1e-05,0.01
