-6.87827,-17.4758,5,-0.0129898,-0.000393186,0.001,1e-05,0.01
-2.93903,10.2239,5,-0.00551867,0.00443645,0.001,1e-05,0.01
-8.79579,2.54723,5,-0.00515034,0.00276165,0.001,1e-05,0.01
5.10074,15.4547,5,-0.00543008,0.00529023,0.001,1e-05,0.01
1.4198,-23.2509,5,-0.00402526,-0.00525244,0.001,1e-05,0.01
15.5114,13.368,5,-0.00571909,0.01252,0.001,1e-05,0.01
7.51404,-32.7001,5,-0.00141355,-0.00474804,0.001,1e-05,0.01
35.2906,-13.1413,5,0.00228332,-0.00236503,0.001,1e-05,0.01
25.3039,11.198,5,-0.0189497,0.0140674,0.001,1e-05,0.01
17.8736,-15.8191,5,0.0107407,0.00149184,0.001,1e-05,0.01
18.0252,4.87835,5,0.000112686,0.00181347,0.001,1e-05,0.01
1.10176,4.01055,5,-6.53252e-05,0.00214757,0.001,1e-05,0.01
26.2434,-20.9645,5,0.00207862,-0.00250827,0.001,1e-05,0.01
28.9264,-15.8734,5,0.00470966,-0.00338775,0.001,1e-05,0.01
4.04445,-7.95335,5,-0.00339966,-0.0132484,0.001,1e-05,0.01
11.9763,3.77317,5,0.0226853,0.0282697,0.001,1e-05,0.01
27.9293,1.02538,5,0.00678901,0.00453242,0.001,1e-05,0.01
19.5153,-21.2303,5,-0.000218451,-0.007297,0.001,1e-05,0.01
33.9388,16.0217,5,-0.022068,0.0307894,0.001,1e-05,0.01
37.1868,-21.4248,5,0.0038965,-0.00346454,0.001,1e-05,0.01
-5.70554,-6.41286,5,0.00156288,-0.000864655,0.001,1e-05,0.01
7.40294,8.3772,5,-0.00693773,0.00964645,0.001,1e-05,0.01
33.9489,-2.34409,5,0.000753721,-0.00233748,0.001,1e-05,0.01
45.4177,7.83371,5,0.00693591,-0.00334195,0.001,1e-05,0.01
14.192,-11.641,5,-0.010393,-0.0273532,0.001,1e-05,0.01
21.0115,-11.8363,5,0.00152925,0.00270094,0.001,1e-05,0.01
0.364702,-1.05928,5,-0.0426129,0.023319,0.001,1e-05,0.01
18.9988,-30.4155,5,-0.00254576,-0.00339238,0.001,1e-05,0.01
44.0015,-12.51,5,0.00441348,-0.00398949,0.001,1e-05,0.01
52.7566,3.70897,5,0.00272792,0.00262605,0.001,1e-05,0.01
44.8121,-0.621701,5,0.00434379,-0.00166428,0.001,1e-05,0.01
3.16255,-12.4513,5,-0.0183405,-0.0269147,0.001,1e-05,0.01
-1.02905,-13.7839,5,-0.00757381,-0.0220675,0.001,1e-05,0.01
35.7975,2.83387,5,0.0147711,-0.018776,0.001,1e-05,0.01
21.9953,-0.101067,5,0.00513546,0.0130537,0.001,1e-05,0.01
7.13488,-0.365715,5,-0.00126427,0.0354543,0.001,1e-05,0.01
28.8199,-26.4066,5,0.00210143,-0.00426701,0.001,1e-05,0.01
38.7628,6.43055,5,0.00602727,0.00272583,0.001,1e-05,0.01
17.0266,-25.8349,5,-0.000251179,-0.00280869,0.001,1e-05,0.01
7.40862,-18.8034,5,-0.00115084,-0.0155751,0.001,1e-05,0.01
9.42802,-10.0049,5,0.0166297,-0.0136876,0.001,1e-05,0.01
25.9737,-9.75602,5,0.000355144,0.000455995,0.001,1e-05,0.01
43.811,16.7427,5,-0.00237002,-0.000772716,0.001,1e-05,0.01
10.5416,-16.046,5,-0.00540583,-0.00106742,0.001,1e-05,0.01
25.0938,-32.2344,5,-2.91437e-05,-0.00365538,0.001,1e-05,0.01
12.6886,-5.26532,5,-0.00681277,-0.00777656,0.001,1e-05,0.01
42.8898,-3.87893,5,0.00232731,-0.00150026,0.001,1e-05,0.01
36.1393,-7.33488,5,0.00333106,-0.0044859,0.001,1e-05,0.01
50.4395,-9.91989,5,-0.000147976,0.0152062,0.001,1e-05,0.01
9.86408,-27.4912,5,-0.00390559,-0.0104254,0.001,1e-05,0.01
28.6645,-5.35017,5,0.00383744,-0.00179133,0.001,1e-05,0.01
19.8738,-4.49058,5,0.00574529,0.00330717,0.001,1e-05,0.01
15.3758,-36.8216,5,0.00109424,-0.00683821,0.001,1e-05,0.01
61.6891,-7.32353,5,0.00836064,0.0539884,0.001,1e-05,0.01
53.3605,13.7351,5,0.000701617,0.000213452,0.001,1e-05,0.01
52.7733,-4.263,5,0.00922957,-0.00374276,0.001,1e-05,0.01
28.6597,6.38287,5,0.00733651,0.00797233,0.001,1e-05,0.01
11.4483,-0.434872,5,0.00237709,0.000607955,0.001,1e-05,0.01
11.4795,-22.9139,5,0.00278027,0.0045203,0.001,1e-05,0.01
35.9972,11.4573,5,-0.00160347,0.00803432,0.001,1e-05,0.01
15.6549,-6.38065,5,0.0147291,0.0145675,0.001,1e-05,0.01
54.3661,-14.1466,5,-0.00289524,-0.0438839,0.001,1e-05,0.01
4.61732,-5.10955,5,0.0120936,0.0126067,0.001,1e-05,0.01
60.5849,-10.9697,5,0.00466152,-0.0434824,0.001,1e-05,0.01
