-1.00612,-10.5261,5,0.00115319,-0.000225915,0.001,1e-05,0.01
-1.70679,6.56459,5,-0.00108674,-0.000580003,0.001,1e-05,0.01
-6.21383,-2.02813,5,0.000430546,-0.00127519,0.001,1e-05,0.01
8.30723,6.67064,5,-0.0006332,0.000594333,0.001,1e-05,0.01
9.41837,-10.0893,5,-0.00022101,0.000631006,0.001,1e-05,0.01
13.9323,0.732525,5,0.000804128,0.000811362,0.001,1e-05,0.01
15.4136,-21.0121,5,-0.00151514,-0.000659817,0.001,1e-05,0.01
29.3043,-10.6494,5,0.00179915,0.00158577,0.001,1e-05,0.01
23.1367,-0.604597,5,0.00301767,-0.000181709,0.001,1e-05,0.01
13.2265,-15.3661,5,-0.00270866,-0.000474881,0.001,1e-05,0.01
20.7348,-6.43078,5,-0.00254242,-0.000969648,0.001,1e-05,0.01
3.92071,0.157123,5,-6.25661e-05,0.000465719,0.001,1e-05,0.01
23.8392,-18.432,5,-0.000819049,-0.000567329,0.001,1e-05,0.01
21.7002,-11.9784,5,-0.00185565,-0.00324387,0.001,1e-05,0.01
3.45889,-3.8153,5,0.000953837,0.000375524,0.001,1e-05,0.01
12.6865,-4.24409,5,0.000630329,0.000750232,0.001,1e-05,0.01
30.1382,-4.66708,5,-0.00384182,-0.00693283,0.001,1e-05,0.01
17.2797,-10.1784,5,0.000301493,-0.000280168,0.001,1e-05,0.01
33.8251,0.499346,5,0.00619593,0.0101774,0.001,1e-05,0.01
